sale_id,customer_name,email,product,region,quantity,unit_price,sale_date
1634,Michelle Brennan,lisa35@example.org,Keyboard,Abuja,1,3151,2025-04-19
1635,Jason Myers,jbrown@example.net,Printer,Lagos,1,3901,2025-12-04
1636,Kevin Lam,jane96@example.org,Printer,Ibadan,3,3186,2024-11-22
1637,Renee Summers,qmendez@example.com,Mouse,Abuja,10,2376,2026-05-29
1638,Matthew Holloway,lallison@example.net,Keyboard,Abuja,10,3643,2025-06-11
1639,Heather Gallegos,johnsonandrew@example.org,Phone,Abuja,8,4791,2025-12-04
1640,Steve Moore,sue64@example.org,Mouse,Port Harcourt,9,2866,2026-01-15
1641,Regina Hudson,bhall@example.com,Mouse,Ibadan,6,4733,2025-07-02
1642,Joseph Rodriguez,bradyanna@example.net,Mouse,Port Harcourt,6,2019,2024-11-13
1643,Melody Cole,christina08@example.com,Keyboard,Abuja,5,4009,2026-04-04
1644,Jessica Fox,guerraadam@example.com,Router,Abuja,2,2356,2025-04-06
1645,Mrs. Sheri Hernandez,joseph18@example.org,Printer,Ibadan,3,1900,2025-12-22
1646,John Chang,wilsonlonnie@example.net,Monitor,Kano,5,1724,2026-06-04
1647,Donald Patterson,usmith@example.com,Printer,Lagos,5,2894,2026-06-21
1648,Kyle Garcia,baldwinpatrick@example.org,Phone,Port Harcourt,8,1418,2025-02-09
1649,Michele Crawford,rsingh@example.net,Mouse,Kano,10,2527,2025-04-08
1650,Amy Phillips,danielcooper@example.com,Router,Lagos,10,1075,2025-07-20
1651,Jared Mitchell,smithamber@example.net,Laptop,Ibadan,5,2117,2025-04-22
1652,Nathan Nichols,natalie38@example.org,Monitor,Abuja,8,3967,2024-12-15
1653,William Houston,,Router,Ibadan,9,4968,2025-07-14
1654,Cassandra Lopez,garrett59@example.com,Printer,Lagos,5,3638,2025-04-19
1655,Bobby Copeland,aevans@example.net,Router,Abuja,10,1859,2025-12-15
1656,Ryan Walsh,,Mouse,Kano,4,3975,2025-05-29
1657,Connie Morgan,,Router,Lagos,9,2955,2026-02-24
1658,Alejandra Martinez,joshua05@example.org,Printer,Port Harcourt,8,2078,2024-09-04
1659,Jody Phelps,pwong@example.net,Laptop,Lagos,5,2349,2025-11-24
1660,Steven Navarro,johnnyvasquez@example.org,Phone,Abuja,2,1755,2026-06-28
1661,Susan Alvarez,kristopherjefferson@example.net,Phone,Port Harcourt,1,2100,2026-02-10
1662,Peggy Walker,melissabarnes@example.net,Mouse,Lagos,4,2859,2025-05-07
1663,Dustin Alvarado,whughes@example.net,Router,Lagos,8,4919,2025-05-14
1664,Curtis Mills,kellylopez@example.com,Tablet,Lagos,2,1937,2024-08-01
1665,Michael King,josephhill@example.net,Tablet,Port Harcourt,4,3601,2025-01-21
1666,Robert Martin,matthewaustin@example.net,Keyboard,Lagos,3,2232,2025-11-04
1667,Edward Smith,daytony@example.net,Laptop,Lagos,5,4065,2026-06-09
1668,Karen Garcia,mary53@example.org,Laptop,Port Harcourt,7,4033,2025-11-26
1669,Laurie Montes,jhicks@example.net,Mouse,Abuja,9,1939,2026-06-06
1670,Jason Griffin,williamstevens@example.net,Router,Kano,6,2187,2025-11-12
1671,Angela Martin,allisonmark@example.net,Keyboard,Port Harcourt,6,3595,2025-12-17
1672,George Manning,karen08@example.com,Phone,Ibadan,4,4991,2025-12-30
1673,Sean Campbell,bryan68@example.com,Tablet,Lagos,1,626,2024-08-11
1674,Brandy Dunn,sydney08@example.com,Printer,Ibadan,7,4751,2024-11-29
1675,Michael Gross,hrobinson@example.com,Laptop,Kano,10,483,2025-01-31
1676,Nancy Becker,sarah51@example.net,Tablet,Kano,3,2859,2024-12-21
1677,Colton Adams,sfleming@example.org,Printer,Ibadan,10,2490,2025-03-14
1678,Susan Hill,,Tablet,Ibadan,6,2814,2025-08-13
1679,Kelli Bates,dsalazar@example.org,Tablet,Abuja,7,1268,2024-08-06
1680,Kathryn Smith,tbennett@example.org,Monitor,Lagos,5,2942,2026-04-21
1681,Kelli Howard,ryanjohnson@example.net,Printer,Kano,3,4840,2024-12-28
1682,Melissa Walters,qcallahan@example.com,Phone,Ibadan,10,3304,2025-03-01
1683,Tamara Dennis,jeffery41@example.net,Phone,Lagos,7,843,2026-02-02
1684,Mark Stout,deborah27@example.org,Tablet,Kano,10,466,2024-09-29
1685,Kristen Riley,catherine70@example.org,Laptop,Ibadan,7,3540,2026-02-07
1686,Brenda Pace,markcline@example.org,Mouse,Kano,4,1305,2026-02-04
1687,Elizabeth Shelton,evansutton@example.org,Printer,Port Harcourt,7,3514,2025-01-29
1688,Kenneth Hernandez,walkerian@example.org,Laptop,Kano,9,2056,2024-10-20
1689,Heather Medina,seanhall@example.net,Printer,Lagos,4,264,2026-05-13
1690,Robin Brown,eric22@example.net,Laptop,Port Harcourt,4,3564,2026-02-21
1691,Michele Lopez,rachelmaxwell@example.org,Router,Lagos,3,642,2025-02-06
1692,Teresa Fisher,harmonbrenda@example.org,Router,Kano,2,850,2025-05-21
1693,Courtney Brown,phoover@example.net,Keyboard,Port Harcourt,10,1142,2026-04-08
1694,David Poole,sweeneydenise@example.net,Phone,Abuja,1,1797,2026-06-28
1695,Kevin Lowe,jennifer00@example.com,Router,Lagos,4,3552,2026-02-25
1696,Richard Williamson,dylanaguilar@example.net,Tablet,Kano,3,3061,2025-11-06
1697,Dr. Donald Harris MD,dwayne85@example.com,Phone,Port Harcourt,1,579,2024-07-17
1698,Zachary Gutierrez,danny11@example.com,Monitor,Ibadan,10,1830,2025-03-31
1699,Kelly Montgomery,khall@example.net,Phone,Abuja,5,3611,2024-10-29
1700,Jennifer Cross,amanda06@example.net,Keyboard,Kano,8,219,2025-08-09
1701,Rebecca Eaton,luisnelson@example.org,Printer,Abuja,10,1506,2026-03-13
1702,Yvonne Hoffman,scotthicks@example.org,Phone,Kano,6,840,2026-04-08
1703,Virginia King,robert97@example.org,Laptop,Abuja,7,4386,2025-07-27
1704,Dennis Schneider,yparker@example.org,Monitor,Port Harcourt,3,973,2025-10-14
1705,Alicia Zavala,jaimehernandez@example.net,Router,Kano,7,1381,2026-01-28
1706,Tonya Smith,martinezjohnathan@example.net,Phone,Abuja,2,1706,2026-02-19
1707,Jill Carrillo,jcalderon@example.com,Keyboard,Kano,8,1591,2025-07-03
1708,Brianna Barron,sarah53@example.net,Tablet,Ibadan,3,4832,2025-08-03
1709,Heather Sullivan,larry29@example.org,Tablet,Kano,6,4498,2024-08-23
1710,Amanda Baker,priceronald@example.com,Mouse,Ibadan,3,1506,2024-12-08
1711,Brian Martinez,michelle08@example.net,Mouse,Kano,6,4160,2026-06-08
1712,Virginia Rice,donna73@example.net,Monitor,Lagos,10,714,2026-05-04
1713,Amber Evans,jjones@example.com,Keyboard,Kano,4,4546,2025-09-04
1714,Heather Hernandez,clarkkarl@example.org,Printer,Ibadan,6,4902,2026-02-07
1715,Alexis Hernandez,watkinsrobert@example.org,Tablet,Kano,4,3177,2026-05-08
1716,Russell Johnson,stephen40@example.com,Laptop,Abuja,8,4524,2025-11-11
1717,Veronica Bautista,barryderek@example.com,Laptop,Lagos,2,1998,2025-05-26
1718,James Castro,jdavis@example.org,Phone,Port Harcourt,3,529,2024-11-20
1719,Maureen Meyer,earcher@example.net,Mouse,Ibadan,10,3071,2025-02-03
1720,Alicia Lee,anthonyarmstrong@example.org,Mouse,Kano,9,4993,2026-05-05
1721,Tammy Williams,seanperry@example.net,Monitor,Lagos,2,2435,2026-01-19
1722,Abigail Everett,joel58@example.net,Monitor,Port Harcourt,8,940,2024-09-15
1723,Danielle Walton,patriciacarlson@example.org,Phone,Lagos,3,662,2024-11-20
1724,Amanda Morrow,chernandez@example.net,Monitor,Lagos,7,3808,2024-11-10
1725,Sabrina Tate,philipchavez@example.org,Printer,Port Harcourt,5,3729,2026-06-02
1726,Jessica Diaz,sherriwaller@example.com,Laptop,Kano,7,2642,2026-03-11
1727,Dana White,imiller@example.org,Keyboard,Port Harcourt,9,285,2024-09-05
1728,Heather Irwin,,Printer,Kano,9,2163,2025-10-03
1729,Isaac Gonzalez,lawsonchristopher@example.net,Router,Abuja,1,2124,2025-10-28
1730,Ryan Frederick,brianbrooks@example.org,Router,Port Harcourt,8,4223,2024-07-17
1731,Cheryl Francis,pstone@example.org,Mouse,Kano,3,130,2025-04-04
1732,Barbara Parker,tami14@example.net,Tablet,Port Harcourt,10,1281,2025-03-06
1733,Joseph Reilly,howardchristopher@example.net,Tablet,Ibadan,8,2806,2026-05-12
1734,James Hurst,angelamartin@example.com,Monitor,Ibadan,1,1450,2026-01-21
1735,Patricia Little,eescobar@example.com,Phone,Kano,2,2876,2025-07-22
1736,Marc Mendez,jchen@example.com,Laptop,Abuja,8,3270,2026-04-24
1737,Christopher Taylor,heathdawn@example.com,Tablet,Ibadan,3,2380,2025-01-27
1738,Brandon Carroll,whitesteven@example.org,Router,Ibadan,5,1299,2025-03-27
1739,Kimberly Sullivan,stephen26@example.net,Keyboard,Lagos,2,4569,2026-01-10
1740,Ashley Brooks,johnsonsusan@example.org,Keyboard,Kano,6,2995,2025-07-20
1741,Mary Douglas,joelduran@example.net,Monitor,Abuja,5,1266,2026-03-28
1742,Darlene Chan,vbyrd@example.org,Phone,Ibadan,10,2639,2024-09-05
1743,Chris Jones,ncarlson@example.org,Tablet,Lagos,7,1624,2024-10-15
1744,Julie Henderson,,Keyboard,Kano,7,1805,2026-01-15
1745,Steve Bauer,ndodson@example.org,Tablet,Lagos,8,3828,2025-02-22
1746,Wesley Long,xbrown@example.com,Laptop,Lagos,2,679,2026-02-04
1747,Sarah Turner,hrangel@example.org,Mouse,Kano,3,2790,2025-05-28
1748,Eric Jordan,uwood@example.net,Tablet,Port Harcourt,9,3725,2024-10-11
1749,David Holt,fernandezcrystal@example.org,Printer,Ibadan,7,2324,2025-02-05
1750,Tina Lewis,andersonjennifer@example.net,Printer,Abuja,6,4377,2024-09-01
1751,Shawn Ferguson,ehooper@example.com,Router,Lagos,3,2181,2026-02-08
1752,Justin Campbell,laurahall@example.org,Tablet,Ibadan,2,888,2026-03-27
1753,Michael Lopez,susan69@example.org,Tablet,Lagos,2,1136,2024-08-14
1754,Brandon Boyd,christinahughes@example.org,Tablet,Lagos,2,1466,2025-06-19
1755,Megan Gutierrez,mercadoadam@example.com,Tablet,Ibadan,8,1702,2025-06-08
1756,Casey Wallace,brian21@example.net,Router,Abuja,1,3551,2025-02-19
1757,Larry Campbell,holly72@example.net,Laptop,Lagos,8,3781,2026-06-23
1758,Desiree Johnson,codycampbell@example.com,Mouse,Abuja,6,656,2024-09-01
1759,Paula Olson DDS,wrightjoan@example.org,Phone,Abuja,7,1466,2024-08-03
1760,William Wade,donna18@example.net,Printer,Ibadan,8,1086,2024-08-31
1761,Justin Torres,jasonbowen@example.org,Phone,Port Harcourt,8,4070,2025-01-18
1762,Erik Fuller,emmagriffin@example.org,Keyboard,Abuja,1,315,2025-06-25
1763,Robert Rodriguez,,Phone,Abuja,3,3833,2026-03-16
1764,Katrina Miller,vwilliams@example.net,Router,Port Harcourt,10,865,2024-07-30
1765,Jesse Anderson,katherineschmidt@example.com,Keyboard,Port Harcourt,5,4421,2025-06-29
1766,Kristina Murphy,kevin08@example.org,Printer,Ibadan,10,2238,2024-09-06
1767,Kelsey Gonzales,barbarafrank@example.net,Laptop,Kano,4,3978,2026-06-26
1768,Jennifer Harris,megan87@example.net,Printer,Port Harcourt,5,3118,2025-04-19
1769,Dr. Sherri Rios,ngarcia@example.net,Router,Abuja,8,1313,2025-09-14
1770,Roberto Weaver,halvarez@example.com,Tablet,Port Harcourt,7,1216,2025-12-27
1771,Marc Hancock,jeffreyanderson@example.com,Monitor,Lagos,9,1538,2024-11-22
1772,Jacqueline Kirby,jessica48@example.org,Printer,Port Harcourt,2,3219,2025-02-22
1773,Sarah Rodriguez,laurenwolf@example.com,Tablet,Port Harcourt,10,975,2025-02-05
1774,Amy Cohen,melanietaylor@example.net,Keyboard,Port Harcourt,4,3777,2024-09-18
1775,Mr. Edward Hubbard PhD,gibsonmichael@example.org,Laptop,Port Harcourt,1,4761,2026-05-09
1776,Patricia Morrison,npowell@example.com,Monitor,Lagos,7,879,2024-12-18
1777,Ray Watson,johnsontimothy@example.net,Laptop,Kano,6,546,2024-11-04
1778,Jason Parrish,amandajackson@example.net,Printer,Port Harcourt,7,3831,2026-05-03
1779,Daniel Thomas,zdavis@example.net,Mouse,Port Harcourt,9,2687,2026-06-26
1780,Robert Hoover,jesusmunoz@example.net,Laptop,Abuja,5,4458,2026-03-21
1781,Keith Kim,brandon07@example.net,Keyboard,Lagos,7,184,2026-02-22
1782,Jessica Dudley,hdavis@example.net,Laptop,Kano,3,3617,2024-10-22
1783,Laura Fleming,brandonsmith@example.org,Monitor,Kano,9,396,2024-07-16
1784,Jay Simpson,codyhunter@example.org,Monitor,Port Harcourt,8,1558,2024-12-03
1785,Sarah Wells,shannonscott@example.org,Keyboard,Kano,4,3194,2024-07-01
1786,Cynthia Oconnell,bradleycampbell@example.org,Laptop,Kano,5,3824,2024-11-09
1787,David Johnson,wpeters@example.org,Mouse,Ibadan,9,1888,2024-11-01
1788,Robert Bautista,nicole96@example.net,Printer,Port Harcourt,7,2669,2026-03-19
1789,Alexis Wright,perkinskevin@example.net,Router,Lagos,2,1100,2025-01-17
1790,Timothy Rhodes,valdezchristopher@example.net,Router,Abuja,10,2900,2026-01-12
1791,Lee Boyer,peter91@example.com,Monitor,Abuja,9,909,2024-07-18
1792,Terry Jones,sellersjeffrey@example.net,Tablet,Lagos,9,3795,2025-07-27
1793,Herbert Williams,angela78@example.com,Phone,Ibadan,10,2691,2025-05-10
1794,Taylor Brown,linda37@example.net,Tablet,Abuja,2,2088,2026-03-09
1795,Thomas Wade,philip01@example.net,Mouse,Kano,2,2955,2025-05-09
1796,Hannah Young,bakergabriella@example.org,Mouse,Port Harcourt,8,2355,2026-06-28
1797,Shawn Mann,colleensanchez@example.org,Keyboard,Ibadan,7,2659,2024-09-10
1798,Donna Pruitt,amorris@example.net,Monitor,Kano,2,1102,2025-09-05
1799,Peter Lewis,fitzpatrickshawn@example.com,Phone,Lagos,1,542,2026-02-25
1800,Justin Jones MD,danny03@example.net,Monitor,Abuja,1,3380,2025-12-11
1801,Stacy Velasquez,osmith@example.org,Router,Ibadan,7,356,2025-09-21
1802,Brad Garcia,maddenlatoya@example.com,Router,Lagos,9,3075,2025-07-05
1803,Andrew Yang,nicole75@example.org,Keyboard,Ibadan,7,315,2025-10-07
1804,Steven Duran,josephparks@example.net,Monitor,Abuja,1,2324,2026-02-06
1805,Michael Thompson,jacqueline22@example.org,Router,Port Harcourt,1,271,2025-05-19
1806,Kevin Bell,toddkevin@example.net,Laptop,Port Harcourt,2,3539,2024-11-26
1807,Jennifer Wilson,sydneyaustin@example.com,Tablet,Ibadan,10,2888,2025-10-11
1808,Barry Johnson,nathan35@example.org,Monitor,Abuja,10,3733,2024-07-20
1809,Brandon Esparza,kellymisty@example.net,Phone,Port Harcourt,8,4883,2025-09-26
1810,Lisa Anderson,savannahwong@example.net,Printer,Kano,3,1018,2024-09-16
1811,Kristy Allen,andreareed@example.net,Tablet,Port Harcourt,1,4788,2025-07-16
1812,Melissa Gray,matthew65@example.net,Router,Kano,6,3440,2024-12-01
1813,Zachary Soto,sandra58@example.com,Printer,Lagos,2,4060,2026-06-26
1814,Michelle Davis MD,billy77@example.net,Mouse,Port Harcourt,3,1497,2026-02-22
1815,Jeremiah Miller,pughvanessa@example.org,Laptop,Kano,3,1617,2025-12-11
1816,Mark Ward,aprilfleming@example.net,Router,Abuja,5,4118,2026-05-15
1817,Jeffrey Palmer,anthonywallace@example.net,Laptop,Port Harcourt,1,1292,2026-01-05
1818,Miranda Mccormick,nathanyoung@example.org,Phone,Kano,1,371,2025-06-28
1819,Crystal Terrell,zacharygriffith@example.net,Router,Ibadan,9,2497,2025-12-18
1820,Donald Nunez,wardjoseph@example.net,Tablet,Abuja,6,3781,2025-04-01
1821,Stephanie Miles,zpennington@example.com,Phone,Abuja,4,1692,2025-12-15
1822,Karen Mcdonald,jack13@example.net,Laptop,Abuja,5,4076,2025-05-11
1823,Erica Wang,jamesramos@example.org,Router,Abuja,5,1621,2024-09-07
1824,Jason Lin,ynicholson@example.com,Printer,Kano,5,1498,2026-01-13
1825,Shannon Callahan,thomasmark@example.com,Keyboard,Abuja,9,3950,2025-06-23
1826,James Barrera,fosternathaniel@example.com,Keyboard,Ibadan,10,3405,2025-05-19
1827,Allison Baker,natalieclark@example.net,Mouse,Port Harcourt,4,1657,2024-09-21
1828,Adam English,steven55@example.com,Monitor,Ibadan,10,4477,2024-10-28
1829,Kelly Burton,frazierdouglas@example.net,Phone,Ibadan,3,2131,2025-07-15
1830,Michelle Travis,barbaramiller@example.org,Router,Ibadan,8,2826,2024-09-28
1831,Aaron Preston,catherine30@example.org,Keyboard,Port Harcourt,9,3173,2025-12-16
1832,Nicholas Wade,johnsonpaula@example.net,Phone,Abuja,1,1219,2025-10-22
1833,Nancy Orozco,james27@example.net,Laptop,Abuja,5,1405,2026-03-24
1834,Eddie Flores,gregblack@example.org,Mouse,Abuja,8,2361,2026-03-30
1835,Jennifer Ramirez,chelseygarcia@example.com,Laptop,Abuja,10,1452,2025-09-19
1836,Jeffrey Reed,brianbishop@example.com,Router,Kano,9,1261,2026-01-06
1837,Rose Carlson,kimberlyanderson@example.org,Laptop,Port Harcourt,2,918,2025-03-08
1838,Danielle Ward,tammyhughes@example.com,Printer,Kano,10,481,2026-06-05
1839,Abigail Snyder,thomaszachary@example.com,Router,Port Harcourt,5,3743,2025-05-21
1840,Daniel Rogers,michael07@example.org,Printer,Abuja,8,3353,2026-01-03
1841,Manuel Gardner,terrimcdonald@example.net,Tablet,Kano,9,4583,2025-06-04
1842,Jennifer Sanchez,uchung@example.net,Monitor,Kano,10,4363,2026-01-04
1843,James Mitchell,stevenwilson@example.net,Router,Ibadan,6,3904,2026-06-15
1844,David Wall,wyattangela@example.net,Printer,Kano,3,510,2025-08-19
1845,Michael Velasquez,mary19@example.org,Keyboard,Abuja,9,1622,2024-09-15
1846,Shannon Hunter,kennedydonald@example.org,Phone,Port Harcourt,2,2453,2026-03-19
1847,Joshua Patterson,angelaoneal@example.net,Tablet,Abuja,4,3275,2026-06-28
1848,Steve Rice,keithstevens@example.com,Laptop,Kano,1,341,2025-08-26
1849,Brian Boyd,danieltanya@example.com,Tablet,Ibadan,6,2753,2024-08-30
1850,Nicole Long,pconley@example.org,Tablet,Port Harcourt,9,3498,2026-03-12
1851,Kayla Ford,hooverbrian@example.com,Keyboard,Abuja,6,1107,2025-07-08
1852,Erin Gutierrez,kimberly61@example.org,Router,Abuja,7,1833,2024-08-25
1853,Dalton Bishop,jeremythompson@example.com,Keyboard,Ibadan,8,1903,2024-08-11
1854,Brian Hurley,yjones@example.net,Phone,Ibadan,4,3746,2025-03-06
1855,Brett Moore,campbellzachary@example.net,Phone,Lagos,8,325,2024-11-10
1856,Jason Howard,hdrake@example.net,Monitor,Abuja,1,2622,2026-05-12
1857,Francisco Thomas,lbrown@example.org,Phone,Kano,2,1922,2026-04-21
1858,Kyle Campbell,mercerlindsay@example.com,Laptop,Kano,1,1178,2025-07-09
1859,Clifford Nash,austin28@example.com,Laptop,Port Harcourt,4,1366,2025-03-18
1860,Jeffrey Sanford,qtaylor@example.com,Tablet,Abuja,9,4149,2024-07-15
1861,Michael Henry,wjohnson@example.org,Mouse,Port Harcourt,3,141,2025-04-20
1862,Jeffery Hardy,donnataylor@example.net,Laptop,Kano,8,4872,2025-07-19
1863,Crystal Mcbride,jnewman@example.net,Mouse,Lagos,8,1215,2025-04-12
1864,Troy Gibson DDS,ashleykelly@example.org,Keyboard,Ibadan,10,3101,2025-11-11
1865,John Davidson,lfields@example.org,Tablet,Lagos,3,3056,2024-08-07
1866,Dalton Young,evanssharon@example.net,Printer,Ibadan,10,4727,2026-05-13
1867,Mary Hughes,phamkristin@example.com,Phone,Port Harcourt,9,100,2025-12-20
1868,Latoya Smith,peterbond@example.com,Mouse,Port Harcourt,6,3428,2025-01-14
1869,Troy Wright,qwatson@example.net,Printer,Kano,3,3285,2025-03-28
1870,Ashley Romero,heatherrojas@example.com,Router,Abuja,9,2987,2025-02-25
1871,David Hill,whitney47@example.org,Monitor,Kano,10,907,2025-02-08
1872,Stephen Stein,richardwalsh@example.com,Keyboard,Kano,2,3829,2025-12-31
1873,Michael Murphy,msmith@example.com,Keyboard,Ibadan,4,2499,2025-12-30
1874,Allen Vincent,robert18@example.org,Printer,Ibadan,10,1566,2025-10-11
1875,Thomas Benjamin,daniel76@example.net,Phone,Abuja,2,626,2025-05-10
1876,Christina Mcgee,chad59@example.org,Keyboard,Ibadan,6,1813,2025-07-23
1877,Brett Harris,gstafford@example.org,Router,Kano,9,4160,2024-12-23
1878,Jasmin Evans,jackson81@example.com,Router,Port Harcourt,10,1319,2024-09-24
1879,Alexandra Scott,regina56@example.org,Laptop,Port Harcourt,4,3572,2026-03-24
1880,Tara Hunt,juliejohnson@example.org,Phone,Lagos,3,876,2026-05-18
1881,Courtney Edwards,ceverett@example.net,Keyboard,Ibadan,4,3188,2024-09-18
1882,Ronald Moore,rachel39@example.com,Monitor,Port Harcourt,8,4854,2024-09-19
1883,Terri Edwards,snelson@example.com,Phone,Abuja,6,1600,2026-03-30
1884,Lee Perkins,austindavid@example.org,Router,Abuja,2,4883,2025-09-21
1885,Charles Stone,juliegriffin@example.com,Printer,Kano,8,3785,2025-01-23
1886,Debra Bailey,vharper@example.net,Monitor,Lagos,3,3468,2024-10-31
1887,Julie Anderson,megansandoval@example.net,Mouse,Abuja,10,1491,2025-07-28
1888,Todd Decker,stacyarellano@example.org,Phone,Ibadan,5,2777,2025-04-18
1889,Whitney Booth,gmatthews@example.net,Tablet,Port Harcourt,6,3044,2025-06-13
1890,Samuel Davis,rebeccasantana@example.net,Laptop,Kano,2,2536,2025-12-13
1891,Mark Ramirez,mlara@example.org,Keyboard,Lagos,6,3720,2026-04-24
1892,Carla Larson,dereksmith@example.net,Monitor,Ibadan,3,2438,2024-09-14
1893,Michelle Jackson,ryanstephanie@example.com,Monitor,Lagos,3,2168,2025-05-10
1894,James Grant,kevinmiller@example.org,Monitor,Port Harcourt,8,1996,2025-07-10
1895,James Price,lewisbrian@example.org,Laptop,Ibadan,3,2838,2025-01-30
1896,Ryan Freeman,ugonzalez@example.net,Monitor,Ibadan,10,1379,2025-10-25
1897,Louis Munoz,robbinskathryn@example.com,Mouse,Kano,10,3617,2024-11-25
1898,Amanda Mcconnell,nicole18@example.com,Router,Port Harcourt,5,2055,2026-05-03
1899,Victoria Cochran,coxbrian@example.org,Monitor,Kano,4,3643,2025-06-20
1900,Robert Collins,jolson@example.org,Printer,Ibadan,5,1006,2025-06-02
1901,Debbie Jones,autumn81@example.org,Router,Abuja,9,1590,2026-02-03
1902,Jonathan Johnson,hodgessamantha@example.com,Printer,Abuja,3,4858,2026-01-02
1903,Gina Brandt,jessehodge@example.org,Printer,Kano,10,2607,2024-06-29
1904,Joan Williams,downsnancy@example.com,Mouse,Abuja,9,2596,2024-12-29
1905,Felicia Robinson,diane64@example.com,Keyboard,Port Harcourt,7,1557,2026-02-18
1906,Amber Robinson,daniel61@example.org,Phone,Lagos,2,1087,2024-07-17
1907,Angela Reyes,sara23@example.com,Laptop,Kano,2,3041,2025-02-05
1908,Randy Santiago,jbest@example.com,Printer,Lagos,10,1562,2024-08-24
1909,Jeremy Vargas,elizabethprice@example.com,Laptop,Lagos,6,4159,2026-02-03
1910,Amy Clark,jenniferwheeler@example.com,Monitor,Abuja,7,4268,2025-05-05
1911,Christian Horton,stacie93@example.org,Laptop,Ibadan,10,4839,2025-04-17
1912,Mary West,yramirez@example.net,Keyboard,Abuja,4,815,2025-01-15
1913,Juan Ruiz,matthewjohnson@example.org,Keyboard,Lagos,7,2545,2024-09-08
1914,Arthur Shaffer,kylewood@example.net,Monitor,Kano,4,261,2025-08-22
1915,Kathryn King,riverataylor@example.com,Phone,Abuja,4,1472,2025-03-13
